515782204,10111634660,UC Berkeley,College
520604197,104323032936393,Cony High School,High School
520604197,107892325900964,University of Southern Maine,College
520604197,126020784099063,university of maine augusta,College
520604197,107471112737058,Fuller Circles School of Massage & Bodywork,College
533601286,109338032425464,Father Patrick Mercredi Community High School,High School
533601286,114781205209824,Murasakino High School,High School
533601286,200739723082,University of Helsinki,College
533601286,109239532428621,Doshisha University,College
533601286,21105780752,University of Michigan,Graduate School
533601286,109239532428621,Doshisha University,Graduate School
535701636,107716025917527,Centerville High School,High School
535701636,112282645450019,Miami University,College
538652126,109551572397323,University of Michigan,College
538652126,102177396490955,"University of Michigan, Ann Arbor",Graduate School
538652126,47424407936,University of Michigan School of Information,Graduate School
547702927,106473102721846,Princeton High School,High School
547702927,115262841818071,Kingsley High School,High School
547702927,113532041990571,American University of Rome,College
547702927,105599809475020,Kalamazoo College,College
547702927,103449733028756,University of Michigan School of Information,Graduate School
548558827,112974858717216,Walnut High School,High School
548558827,47424407936,University of Michigan School of Information,College
548558827,11360325957,UCLA,College
561397183,109990359030286,Winston Churchill High,High School
561397183,109924642370262,University of St. Andrews,College
564667061,112176712127344,Rockville High School,High School
564667061,104323032936393,Cony High School,High School
